Ship_Name,Mnemonic_All,Mnemonic_Fleet,Mnemonic_Ship,Dept_Name,Trap_Type,Deck_No,Area,Location,Location_Trap,Count_Type
Ambition,ACLX-TION,ACLX,TION,Laundry,S,3,Main Laundry,Pressing Area,Left Hand Rotondi Press,QRC
Ambition,ACLX-TION,ACLX,TION,Laundry,S,3,Crew Laundry,Washing Area,Washing Machine #3 (Rear),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,M,8,Cliff Rock Galley,,Fridge 10 (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,M,8,Cliff Rock Galley,,Deep Fat Fryer - RHS (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,SS,8,Cliff Rock Galley,Dish Wash Area,Cleaning Locker,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,M,8,Cliff Rock Galley,Coffee Station,Coffee Machine (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,SS,5,Main Galley,Entrance Area,Cleaning Locker,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,SS,5,Main Galley,Pot Wash,Pulper,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,SS,5,Main Galley,Pantry,Freezer 1,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,M,5,Main Galley,Pantry,Fridge 4 (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,M,5,Main Galley,Pantry,Fridge 2 (Tech Space) ,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,M,5,Main Galley,Pantry,Bain Marie (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,M,5,Main Galley,Vegetable Preparation,Fridge 1 (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,SS,5,Main Galley,Butchers,Fridge 3 (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,SS,5,Main Galley,Dish Wash,Cupboard (Buffet Equipment),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,SS,5,Main Galley,Dish Wash,Pulper,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,SS,3,Bakery & Pastry,Hot Section,Sveba Oven,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,SS,3,Bakery & Pastry,Hot Section,Fridge 8,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Galley,SS,3,Bakery & Pastry,Hot Section,Deep Fat Fryer,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Messes,M,3,Officer & Crew Mess,Service Line,Cold Service Line (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Messes,M,3,Officer & Crew Mess,Beverage Station,Juice Machine (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Provisions,SS,3,Upper Provision Area,Loading Area,Elevator - LHS,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Provisions,SS,3,Upper Provision Area,Shell Doors Area,Shell Doors - RHS,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Provisions,S,3,Forward Storage Area,Bonded Store,Fire Hose,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Provisions,S,3,Forward Storage Area,Bonded Store,Fire Extinguisher,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Provisions,S,1,Lower Provision Area,,Temperature Control Panel (Pallet),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Provisions,S,1,Lower Provision Area,Corridor STBD,Water Tight Door S101 RHS,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Provisions,S,1,Lower Provision Area,Dry Store STBD,Rear corner LHS,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Provisions,S,1,Lower Provision Area,Dry Store STBD,Rear Corner RHS ,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Provisions,S,1,Lower Provision Area,Corridor PORT,Water Tight Door S102 LHS,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Provisions,S,1,Lower Provision Area,Dry Store PORT,Rear Corner LHS,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Provisions,S,1,Lower Provision Area,Dry Store PORT,Rear Corner RHS ,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Provisions,S,1,Lower Provision Area,Stairwell,Pallets,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Bars,M,8,Knud Rasmussen Bar,Bar,Speedrack RHS (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Bars,M,7,Lief Den Lykkelige Bar,Bar,Speedrack LHS (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Bars,M,5,Roald Amundsen Bar,Bar,Coffee Machine (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Bars,M,5,Roald Amundsen Bar,Bar,Speedrack LHS (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Bars,SS,5,Roald Amundsen Bar,Pantry,Glass Washer - RHS,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Bars,SS,5,Vitus Bering Lecture Lounge,Pantry,Cup drop trollies,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Bars,M,5,Vitus Bering Lecture Lounge,Pantry,Coffee Machine (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Bars,SS,3,Crew Day Room,Point Of Sale Terminal,Bin,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Restaurant,SS,5,Dining Room,Service Area,Water Machine,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Restaurant,SS,5,Dining Room,Service Area,Coffee Machine,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Restaurant,M,5,Buffet,Service Line,Cold Line (Tech Space),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Recycling_Centre,SS,3,Main Garbage,Processing Area,Main Door LHS (Fire Extinguisher),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Recycling_Centre,SS,3,Main Garbage,Processing Area,Cleaning Locker,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Recycling_Centre,SS,3,Main Garbage,Processing Area,Vacuum Unit Control Panel,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Recycling_Centre,SS,3,Main Garbage,Dry Storage Area,Sealed Door LHS,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Laundry,S,2,Main Laundry Port,Processing Area,Wachine Mchn No. 1 (Rear),QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Laundry,SS,2,Main Laundry Port,Flat Iron Area,Mangler LHS,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Laundry,SS,2,Main Laundry Port,Cupboards,Wash Hand Basin,QRC
Ocean Albatros,ALEX-OALB,ALEX,OALB,Laundry,SS,2,Main Laundry Stbd,Outbreak Locker,OPRP Machine (Rear),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,S,8,Observation Galley,Hot Section,Fridge 13 (Tech Space),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,S,8,Observation Galley,Hot Section,Fridge 15 (Tech Space),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,SS,8,Observation Galley,Dish Wash,Cleaning Locker,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,S,8,Observation Galley,Coffee Station,Coffee Machine (Tech Space),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,SS,5,Main Galley,Entrance,Cleaning Locker,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,SS,5,Main Galley,Pot Wash,Main Door RHS,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,SS,5,Main Galley,Dish Wash,Dish Washer,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,SS,5,Main Galley,Butcher Station,Fridge 1,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,SS,5,Main Galley,Butcher Station,Work Bench,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,SS,5,Main Galley,Hot Galley,Rational Oven LHS,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,SS,5,Main Galley,Hot Galley,Fridge 6,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,SS,5,Main Galley,Hot Galley,Fridge 14,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,SS,5,Main Galley,Hot Galley,Bain Marie,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,SS,3,Bakery & Pastry,Hot Section,Sveba Oven,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Galley,S,3,Bakery & Pastry,Hot Section,Fridge 11 (Tech Space),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Messes,M,3,Officer & Crew Mess,Service Line,Cold Service Line (Tech Space),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Messes,SS,3,Officer & Crew Mess,Beverage Station,Juice Machine (Tech Space),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Provisions,SS,3,Upper Provision Area,Wine Store,Entrance LHS,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Provisions,S,1,Lower Provision Area,Loading Area,Electric Box ,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Provisions,SS,1,Lower Provision Area,Corridor STBD,Water Tight Door S101 RHS,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Provisions,S,1,Lower Provision Area,Dry Store STBD,Main Door RHS (Rack),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Provisions,S,1,Lower Provision Area,Dry Store STBD,Rack RHS ,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Provisions,SS,1,Lower Provision Area,Corridor PORT,Water Tight Door S102 LHS,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Provisions,S,1,Lower Provision Area,Dry Store PORT,Corner (Rear LHS),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Provisions,S,1,Lower Provision Area,Dry Store PORT,Corner Rear RHS),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Bars,SS,8,Observation  Bar,Bar Counter,Speedrack RHS (Tech Space),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Bars,SS,7,Pool Bar,Bar Counter,Speedrack LHS (Tech Space),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Bars,SS,5,Lounge  Bar,Lounge,Coffee Machine (Tech Space),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Bars,SS,5,Lounge  Bar,Lounge,Speedrack LHS (Tech Space),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Restaurant,S,5,Dining Room,Service Area STBD,Coffee Station (Tech Space),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Restaurant,SS,5,Dining Room,Service Area STBD,Coffee Machine,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Restaurant,SS,5,Dining Room,Service Area STBD,Linen Locker,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Restaurant,S,5,Buffet,Service Line PORT,Cheese Cold Carte (Tech Space),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Recycling_Centre,SS,3,Main Garbage,Processing Area,Main Door LHS (White Pipes),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Recycling_Centre,SS,3,Main Garbage,Processing Area,Wash Hand Sink,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Recycling_Centre,SS,3,Main Garbage,Processing Area,Pulper Tank (LHS Wet Garbage),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Recycling_Centre,SS,3,Main Garbage,Dry Storage Area,Sealed Door LHS,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Laundry,SS,2,Passenger Laundry,Processing Area,Wachine Mchn No. 1 (Rear),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Laundry,SS,2,Passenger Laundry,Cupboard No 1,Towels,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Laundry,SS,2,Passenger Laundry,Cupboard No 2,Pillow Cases,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Laundry,SS,2,Passenger Laundry,Flat Iron Area,Mangler LHS,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Laundry,SS,2,Passenger Laundry,Finishing Area,Shelves (Blankets),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Laundry,SS,2,Passenger Laundry,Finishing Area,Electric Box 875EL10,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Laundry,SS,2,Crew Laundry,Washing Area,Washing Machine No 1,QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Laundry,SS,2,Crew Laundry,Drying Area,Dryer No 1 & 2 (Between),QRC
Ocean Victory,ALEX-OVIC,ALEX,OVIC,Laundry,SS,2,Crew Laundry,Drying Area,Dryer No 3,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Galley,SS,3,Upper Galley,Service Galley,Food Bins (Entrance),QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Galley,SS,3,Upper Galley,Service Galley,Clean Racks PORT,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Galley,SS,3,Upper Galley,Service Galley,Ice Cream Freezer,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Galley,SS,3,Upper Galley,Service Galley,Restaurant Fridge,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Galley,SS,3,Upper Galley,Service Galley,Drawers (Dumb Waiter #2),QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Galley,SS,2,Main Galley,Hot Section,Fire Ext. 2/05,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Galley,SS,2,Main Galley,Hot Section,Fryer FWD PORT,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Galley,SS,2,Main Galley,Hot Section,Double Sink PORT,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Galley,SS,2,Main Galley,Hot Section,Fridge (Corridor Entry),QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Galley,SS,2,Main Galley,Pulper,Waste Sink,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Galley,SS,2,Main Galley,Pot Wash,Clean Shelves,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Galley,SS,2,Main Galley,Bakery Counter,Counter,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Messes,SS,2,Crew Mess,Service Area,Food Waste Bin,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Messes,SS,2,Crew Mess,Service Area,Fridge,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Messes,SS,2,Crew Mess,Service Area,Utensil Rack,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Messes,SS,2,Crew Lounge,Lounge,Fire Extinguisher 2/09,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Stores,SS,1,Stores,Corridor,Stairs (Outside Veg. Prep.),QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Stores,SS,1,Stores,Corridor,Stairs (Outside Dairy/Fruit),QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Stores,SS,1,Stores,Corridor,Freezers (Outside),QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Stores,S,1,Stores,Open Stores Cage,Racking FWD PORT,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Stores,S,1,Stores,Open Stores Cage,Pallet AFT,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Stores,S,1,Stores,Beverage Room,Wine Pallets,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Bars,SS,5,Antartica Lounge,Bar Counter,Speed Rail PORT,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Bars,S,5,Antartica Lounge,Pantry,Glass Bin,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Bars,S,5,Antartica Lounge,Bar Store,Pallet (Door),QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Bars,SS,5,Outdoor Bbq Area Aft,Main Bar,Fridge,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Bars,SS,5,Outdoor Bbq Area Aft,Main Bar,Storage Rack STBD,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Restaurant,SS,3,Restaurant,Service Galley,Coffee Station,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Restaurant,S,3,Restaurant,Service Line,Food Locker,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Recycling_Centre,SS,2,Garbage Room Aft,Processing Area,Shredder,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Recycling_Centre,SS,2,Garbage Room Aft,Processing Area,Glass/Paper Bins AFT,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Recycling_Centre,SS,2,Garbage Room Aft,Processing Area,E-Waste Bin,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Recycling_Centre,SS,2,Garbage Room Aft,Mooring Deck,Food Waste Bins PORT,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Recycling_Centre,SS,2,Garbage Room Aft,Mooring Deck,Food Waste Bins STBD,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Recycling_Centre,SS,2,Dry Garbage Room Fwd,Storage Room,Entry Door,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Recycling_Centre,SS,1,Food Waste Room,Processing Area,De-Water Press,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Recycling_Centre,SS,1,Food Waste Room,Processing Area,Water Expansion Tank,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Recycling_Centre,SS,1,Food Waste Room,Processing Area,Cooling Pumps,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Housekeeping,S,4,Lockers,Locker Room AFT,Shelves,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Housekeeping,S,4,Lockers,Locker Room MID,Shelves,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Housekeeping,S,3,Lockers,Locker Room MID,Shelves,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Laundry,S,1,Laundry,Linen Store,Shelf (Entry Door),QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Laundry,SS,1,Laundry,Main Laundry Room,Dryer #5 AFT PORT,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Laundry,SS,1,Laundry,Main Laundry Room,Fire Extinguisher,QRC
Magellan Explorer,ANTA-MAGX,ANTA,MAGX,Laundry,SS,1,Laundry,Main Laundry Room,Washer #5 FWD PORT,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,SS,8,Observation Pantry,Observation Lounge,Coffee Machine,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,M,8,Observation Pantry,Observation Lounge,Hand Wash Sink,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,M,8,Observation Pantry,Observation Lounge,Ice Chest Technical Space,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,M,8,Observation Pantry,Observation Lounge,Glass Wash Machine,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,SS,5,Main Galley,Entrance Area,Equipment Locker 1,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,SS,5,Main Galley,Entrance Area,Equipment Locker 2,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,SS,5,Main Galley,Pot Wash,Main Entrance LHS,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,SS,5,Main Galley,Pantry,Fridge 6,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,M,5,Main Galley,Pantry,Fridge 7,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,M,5,Main Galley,Pantry,Sink,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,M,5,Main Galley,Pantry,Fridge 5,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,M,5,Main Galley,Vegetable Preparation,Fridge 3,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,SS,5,Main Galley,Butchers,Counter 1,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,SS,5,Main Galley,Dish Wash,Ice Machine,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,SS,5,Main Galley,Dish Wash,Pulper,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,SS,3,Bakery & Pastry,Preparation Area,Service Line,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,SS,3,Bakery & Pastry,Preparation Area,Sveba Oven,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Galley,SS,3,Bakery & Pastry,Preparation Area,Fridge,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Messes,M,3,Officer & Crew Mess,Service Line,Cold Service Line (Tech Space),QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Messes,M,3,Officer & Crew Mess,Beverage Station,Juice Machine (Tech Space),QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Provisions,SS,3,Upper Provision Area,Loading Area,Power Panel 892ELO4,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Provisions,SS,3,Upper Provision Area,Loading Area,Water Mist Pipes (Staircase),QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Provisions,SS,1,Lower Provision Area,Loading Area,Temperature Control Panel #1,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Provisions,S,1,Lower Provision Area,Corridor STBD,Water Tight Door S101 RHS,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Provisions,S,1,Lower Provision Area,Dry Store STBD,Store (Far Corner),QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Provisions,S,1,Lower Provision Area,Dry Store STBD,Store (Near Corner),QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Provisions,S,1,Lower Provision Area,Corridor PORT,Water Tight Door S102 LHS,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Provisions,S,1,Lower Provision Area,Dry Store PORT,Far Corner (Far LHS),QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Provisions,S,1,Lower Provision Area,Dry Store PORT,Corner (Close RHS),QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Bars,M,8,Observation Lounge Bar,Bar Counter,Fridge (Tech Space),QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Bars,SS,8,Observation Lounge Bar,Bar Counter,Coffee Station,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Bars,SS,8,Observation Lounge Bar,Bar Counter,Cleaning Locker,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Bars,M,5,Tektite Bar,Bar Counter,Coffee Station,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Bars,SS,5,Tektite Bar,Bar Counter,Dish Wash Area,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Bars,M,5,Tektite Bar,Pantry,Ice Machine,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Bars,M,5,Tektite Bar,Pantry,Cleaning Locker,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Bars,M,3,Crew Day Room,Relaxation Area,Fridge,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Restaurant,M,8,Rockhopper Buffet,Pantry,Counter 35 RHS,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Restaurant,M,8,Rockhopper Buffet,Pantry,Freezer 3 (Tech Space),QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Restaurant,SS,8,Rockhopper Buffet,Dish Wash Area,Cleaning Locker,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Restaurant,M,8,Rockhopper Buffet,Service Line,Plate Warmer,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Restaurant,SS,5,Lounge Buffet,Buffet FWD,Tech Space,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Restaurant,M,5,Dining Room,Service Area,Fridge 20 (Tech Space),QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Restaurant,M,5,Dining Room,Service Area,Milk Fridge (Tech Space),QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Restaurant,SS,5,Dining Room,Service Area,Coffee Machine,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Recycling_Centre,SS,3,Main Garbage,Processing Area,Main Door (Hand Wash Area),QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Recycling_Centre,SS,3,Main Garbage,Processing Area,Cleaning Locker,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Recycling_Centre,SS,3,Main Garbage,Processing Area,Pulper Tank (LHS Wet Garbage),QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Recycling_Centre,SS,3,Main Garbage,Wet Storage Area,Entrance Door RHS,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Laundry,SS,2,Main Laundry,Drying Area,Tumble Dryer #2,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Laundry,SS,2,Main Laundry,Washing Area,Washing Machine #1,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Laundry,SS,2,Main Laundry,Cupboards,Bed Sheets,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Laundry,SS,2,Main Laundry,Cupboards,Towels,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Laundry,SS,2,Main Laundry,Cupboards,Chemical Locker,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Laundry,SS,2,Crew Laundry,Washing Area,Washing Machine #1,QRC
Sylvia Earle,AUEX-EARL,AUEX,EARL,Laundry,SS,2,Crew Laundry,Drying Area,Dryer #2,QRC
Greg Mortimer,AUEX-GMOR,AUEX,GMOR,Galley,SS,5,Main Galley,Entrance Area,Equipment Locker 1,QRC
Greg Mortimer,AUEX-GMOR,AUEX,GMOR,Galley,SS,5,Main Galley,Entrance Area,Equipment Locker 2,QRC
Greg Mortimer,AUEX-GMOR,AUEX,GMOR,Galley,SS,5,Main Galley,Pot Wash,Main Entrance LHS,QRC
Greg Mortimer,AUEX-GMOR,AUEX,GMOR,Galley,SS,5,Main Galley,Pantry,Fridge 2,QRC
Greg Mortimer,AUEX-GMOR,AUEX,GMOR,Galley,M,5,Main Galley,Pantry,Counter 10 (Tech Space),QRC
Greg Mortimer,AUEX-GMOR,AUEX,GMOR,Galley,M,5,Main Galley,Pantry,Counter 6 (Tech Space),QRC
Greg Mortimer,AUEX-GMOR,AUEX,GMOR,Galley,M,5,Main Galley,Pantry,Counter 3,QRC
Greg Mortimer,AUEX-GMOR,AUEX,GMOR,Galley,M,5,Main Galley,Vegetable Preparation,Fridge (Tech Space),QRC
Greg Mortimer,AUEX-GMOR,AUEX,GMOR,Galley,SS,5,Main Galley,Butchers,Chiller #1,QRC
Greg Mortimer,AUEX-GMOR,AUEX,GMOR,Galley,SS,5,Main Galley,Dish Wash,Ice Machine,QRC
Greg Mortimer,AUEX-GMOR,AUEX,GMOR,Galley,SS,5,Main Galley,Dish Wash,Pulper,QRC
