Ship_Name,Mnemonic_Both,Mnemmonic_Fleet,Mnemonic_Ship,EFK_Type,Deck_No,Department,Area,Location,Install_Date,Type_UVT,Count Type
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis 1 x 2,3,Galley,Crew Mess,Crew Shop, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis 1 x 2,3,Provisions,I95,Foam Room (3a074), ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis 1 x 2,3,Provisions,Corridor,Loading Bay PORT, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis 1 x 2,3,Provisions,Corridor,Loading Bay STBD, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis 1 x 2,3,Provisions,Corridor,Vef Freezer STBD, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis 1 x 2,2,Provisions,Corridor,Ice Cream Freezer, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis 1 x 2,2,Provisions,Corridor,Bread Freezer, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis Uplighter,10,Bars,Prime C,Bar, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis Uplighter,9,Bars,Pool Bar,Pantry, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis Uplighter,9,Restaurants,Windows Terrace,PORT, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis Uplighter,9,Restaurants,Windows Terrace,STBD, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis 1 x 2,5,Restaurants,Corridor PORT,Noticeboard, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis 1 x 2,3,Incinerator,Incinerator,Aresol, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis 1 x 2,3,Incinerator,Incinerator,Biohazard, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis Uplighter,9,Housekeeping,Windows,Windows Entrance, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis 1 x 2,9,Housekeeping,Elevators PORT,Elevator, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis Uplighter,5,Housekeeping,Elevators MID ,Elevator LHS, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis Uplighter,5,Housekeeping,Elevators MID ,Elevator RHS, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis Uplighter,3,Housekeeping,Gangway PORT,Gangway, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis Uplighter,3,Housekeeping,Gangway STBD,Gangway, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis 1 X 2,3,Housekeeping,I95 MID,Bulkhead PORT, ,STD,QRC
Azamara Journey,AZAM-JOUR,AZAM,JOUR,Mantis 1 X 2,2,Housekeeping,I95 MID,Chemical Store, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,10,Galley,Prime/Aquolina ,Fire Screen Door 1012, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,9,Galley,Windows Galley,Dirty Area STBD, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,9,Galley,Elevator,Crew Elevator STBD, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,4,Galley,Grand Manager,Cold Room Door 336 , ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,4,Galley,Bakery,Mooring Station Door AFT, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,4,Galley,Main Galley,Crew Elevator AFT, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,4,Galley,Main Galley,Butcher Area , ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,2,Provisions,Corridor,Front Liquor Store, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,2,Provisions,Dry Store,Emergency Exit, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,3,Provisions,Steering Gear,Entrance Door AFT STBD, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,3,Provisions,Corridor,Watertight Door 359 AFT, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,3,Provisions,Crew Mess,Entrance PORT (Outside), ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,3,Provisions,Provision Office,Entrance, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Fly Shield 1,10,Bars,Atlas Bar,Mirror Counter, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Ecolab Uplighter,9,Bars,Pool Deck,Pool Deck Bar Pantry, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,2,Bars,Crew Bar,Waste Bins, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Ecolab Uplighter,9,Restaurant,Windows ,Fruit Line (Behind), ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Ecolab Uplighter,9,Restaurant,Sunset Veranda,Sliding Doors AFT STBD, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Ecolab Uplighter,9,Restaurant,Sunset Veranda,Sliding Doors AFT PORT, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Ecolab Uplighter,9,Restaurant,Windows ,Cold Line AFT, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Ecolab Uplighter,5,Restaurant,Room Service,Crew Elevator AFT PORT, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Ecolab Uplighter,5,Restaurant,Room service,Observance Area PORT, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,4,Restaurant,Staff Mess,Waste Bins, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis Uplighter,4,Restaurant,Staff Mess,Cabinet AFT, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,3,Restaurant,Crew Mess,Crew Shop AFT, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,3,Restaurant,Crew Mess,Door 179.1 STBD, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,3,Restaurant,Crew Mess,Dirty Area STBD, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,3,Garbage,Garbage Room,Cold Room (Outside), ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,3,Garbage,Garbage Room,Working Table, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,3,Garbage,Garbage Room,Medical Cabinet (Combustible), ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis 1 x 2,3,Garbage,Garbage Room,Domestic Waste Area, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Mantis Uplighter,5,Housekeeping,Shop,Jewellery STBD, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Ecolab Uplighter,5,Housekeeping,Cabaret,Entrance FWD STBD, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Ecolab Uplighter,5,Housekeeping,Cabaret,Entrance FWD PORT, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Ecolab Uplighter,5,Housekeeping,Accomodation,Guest Men's Restroom (Opp.), ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Ecolab Uplighter,5,Housekeeping,Accomodation,Guest Female Restroom (Opp.), ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Ecolab Uplighter,3,Housekeeping,Pilot Door,Shell Door 301 FWD STBD, ,STD,QRC
Azamara Onward,AZAM-ONWA,AZAM,ONWA,Ecolab Uplighter,3,Housekeeping,Guest Elevator,Door 127.1 FWD PORT, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,10,Galley,Staging Area,Hose Station 10008, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,10,Galley,Plate house,Plate Drop, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,9,Galley,Windows,Plate House, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,9,Galley,Windows,Crew Corridor, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Fly Shield 1,9,Galley,Patio,Inner Galley, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,5,Galley,Rest. Pantry,Fire Hose station, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,5,Galley,Room Service,Entrance, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,4,Galley,Butchers,Lift, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,4,Galley,Main Galley,Stairs (Opp. Platehouse), ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Ecolab Uplighter,4,Galley,Main Galley,Escalator, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,4,Galley,Main Galley,Crew Lift AFT (Opposite), ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,4,Galley,Pastry,Mixers, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,3,Galley,Fruit/Veg Store,Veg Prep (Opposite), ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Ecolab Uplighter,3,Galley,Crew Mess,Platehouse, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,4,Messes,Staff Mess,Plate Drop, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,3,Messes,Crew Mess,Port Holes (Centre), ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Ecolab Uplighter,3,Messes,Crew Mess,Plate Scrape, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Ecolab Uplighter,9,Restaurant,Windows,Servery AFT PORT, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Ecolab Uplighter,9,Restaurant,Windows,Servery AFT MID, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Ecolab Uplighter,9,Restaurant,Windows,Servery AFT STBD, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Ecolab Uplighter,9,Restaurant,Windows,Entrance PORT, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Ecolab Uplighter,9,Restaurant,Windows,Entrance STBD, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,3,Provisions,Corridor,Gunport AFT (Hydraulic Rm), ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,3,Provisions,Corridor,Gunport AFT (Shell Dr STBD), ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,3,Provisions,Corridor,Gunport AFT PORT (Storing), ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Fly Shield 1,2,Provisions,Dry Store,Emergency Escape, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Fly Shield 1,4,Housekeeping,Medical Centre,Reception, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Fly Shield 2,3,Housekeeping,Gangway,Shell Door STBD, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Fly Shield 1,3,Housekeeping,Gangway,Shell Door PORT, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Fly Shield 2,1,Housekeeping,Main Laundry ,Washing Machine 1 STBD FWD, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,2,Provisions,Corridor,Fire Hose, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Fly Shield 2,3,Recycling_Centre,Engine,Can Compactor & Plastic Shredder (Between), ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Fly Shield 2,3,Recycling_Centre,Engine,Stairs, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,3,Recycling_Centre,Garbage Room,Entrance Door (Outside), ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,3,Recycling_Centre,Garbage room,Separation table, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Ecolab Uplighter,2,Recycling_Centre,Garbage room,Telephone, ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,2,Recycling_Centre,Corridor,Electrical Workshop (Opp.), ,STD,QRC
Azamara Pursuit,AZAM-PURS,AZAM,PURS,Mantis 1 x 2,9,Bars,Pool Bar,Pantry, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,10,Galley,Crew Landing PORT,Aqualina Entrance, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,9,Galley,Crew Landing STBD,Elevator, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,4,Galley,Bakery,Emergency Exit, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis Uplighter,9,Housekeeping,Staircase FWD,Toilets PORT (Opp.), ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis Uplighter,9,Housekeeping,Staircase FWD,Toilets STBD (Opp.), ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,9,Housekeeping,Guest Staircase AFT,Toilets PORT (Opp.), ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Wall Fly White (LED),5,Housekeeping,Staircase AFT,External Doors PORT,Jan-25,LED,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Wall Fly White (LED),5,Housekeeping,Staircase AFT,External Doors STBD,Jan-25,LED,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,3,Housekeeping,I 95,Sprinkler Stn 403 (Opp.), ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis Uplighter,3,Housekeeping,Luggage PORT,I 95 Door LHS, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis Uplighter,3,Housekeeping,Luggage STBD,Crew Entrance Door RHS, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,3,Housekeeping,Crew Corridor STBD,Bar Mgr Office, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis Uplighter,9,Bars,Pool Bar,Pantry (Red Bin), ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis Uplighter,9,Restaurant,Windows Café,Sliding Door STBD, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis Uplighter,9,Restaurant,Windows Café,Sliding Door PORT, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,9,Restaurant,Windows Café,Forward STBD, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,9,Restaurants,Lido Grill,Windows STBD, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,3,Restaurant,Windows Café,Dishwash STBD, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,3,Recycling_Centre,Incinerator Room,White Pipes, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,3,Recycling_Centre,Loading Area,Incinerator Room (Outside), ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,3,Recycling_Centre,Incinerator Room,Incin. Silo #2 Hatch, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,3,Recycling_Centre,Incinerator Room,Glass Crusher, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,3,Messes,Crew Mess,Sliding Door LHS, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,3,Messes,Staff Mess,Bin Area, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,3,Provisions,Corridor,Fire Ext 14.51 LHS, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,1,Laundry,Main Laundry,Desk, ,STD,QRC
Azamara Quest,AZAM-QUES,AZAM,QUES,Mantis 1 x 2,1,Laundry,Drying Room ,Mangler Machine (Rear), ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,11,Galley,Plate Wash,Plate Scrape, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Messes,Officer Mess,Plate Scrape, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Messes,Crew Mess,Plate Scrape, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Messes,Crew Mess,Microwave, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Messes,Staff Mess,Plate Scrape, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Provisions,Marshall Area,Bulkhead FWD. PORT, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Provisions,Marshall Area,Bulkhead AFT PORT, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Provisions,Marshall Area,Bulkhead FWD. STBD, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Provisions,Engine Corridor,Bulkhead STBD, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Provisions,Gangway STBD.,AC Office, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Provisions,Gangway PORT,Butchers Shop (Opp.), ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Provisions,Stairway,Fire Alarm, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis Uplighter,11,Restaurant,Pool Grill,Stairs, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis Uplighter,11,Restaurant,Buffet,Doors STBD, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis Uplighter,11,Restaurant,Platewash,Entrance STBD, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis Uplighter,11,Restaurant,Buffet,Doors PORT, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis Uplighter,11,Restaurant,Platewash,Entrance PORT, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis Uplighter,11,Restaurant,Buffet,Service Line PORT, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis Uplighter,11,Restaurant,Buffet,Service Line STBD., ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis Uplighter,11,Restaurant,Buffet,Deck Entrance PORT, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis Uplighter,11,Restaurant,Buffet,Deck Entrance STBD., ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Garbage,Garbage Room,Separation Bins, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Garbage,Garbage Room,Plastic Boxes, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Garbage,Garbage Room,Coat Hooks, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Garbage,Garbage Room,Desk/Fridge, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Garbage,Cold Storage Rm,Engine Casing Office, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis Uplighter,3,Housekeeping,Gangway PORT,Print Shop (Opp.), ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis Uplighter,3,Housekeeping,Gangway STBD.,HR Office (Opp.), ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Housekeeping,Crew Rec Rm,Bulkhead FWD., ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Housekeeping,Corridor,Musterlist STBD, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Housekeeping,Corridor,TVs STBD, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,3,Housekeeping,Corridor,Safety Board, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,2,Housekeeping,Corridor,Atlanta Road, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,2,Housekeeping,Corridor,Boston Road, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,2,Housekeeping,Corridor,Chicago Road, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,2,Housekeeping,Corridor,Dublin Road, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,2,Housekeeping,Corridor,Edinburgh Road, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,2,Housekeeping,Corridor,Franfurt Road, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,2,Housekeeping,Corridor,Genoa Road, ,STD,QRC
Rennaisance,CFCX-RENN,CFCX,RENN,Mantis 1 x 2,2,Housekeeping,Corridor,Hamburg Road, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,Fly Shield 2,G,Restaurant,Saint Tropez, Veranda STBD, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,Uplight 1x15wNS,G,Restaurant,Saint Tropez,Entrance, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,GLU-60,G,Restaurant,Saint Tropez,Platewash Entrance, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,GLU-60,G,Restaurant,Saint Tropez,Galley Entrance AFT, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,Wall Fly 1x18w,G,Bars,Saint Barth,Pantry Entrance, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,Wall Fly 1x18w,F,Bars,Portofino,Entrance PORT, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,Wall Fly 1x18w,E,Bars,Cannes,Pantry Entrance, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,Wall Fly 1x18w,E,Bars,Yacht Club,Pantry Entrance, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,Uplight 1x15wNS,E,Galley,Monte Carlo Galley,Stairs Entrance, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,GLU-60,D,Galley,Main Galley,Soup Kettles, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,GLU-60,D,Galley,Main Galley,Bakery, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,GLU-60,C,Garbage,Garbage Room,Entrance Door, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,Wall Fly 1x18w,C,Economat,Bunkering, Shell Door Room PORT, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,Wall Fly 1x18w,C,Economat,Bunkering,Shell Door Room STBD, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,GLU-60,C,Economat,Corridor,Opp. Potato Room, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,GLU-60,C,Economat,Butcher Shop,Electrical Cabinet, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,GLU-60,C,Economat,Loading Corridor,Shell Door PORT, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,GLU-60,C,Economat,Loading Corridor,Shell Door STBD, ,STD,QRC
Club Med 2,CMCX-MED2,CMCX,MED2,Bar 2 (30W),C,Housekeeping,Loading Corridor,Shell Door (Luggage), ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Uplight 1x15w,12,Galley,Lido,Entrance PORT, ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Uplight 1x15w,12,Galley,Lido,Entrance STBD, ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Mantis 1 x 2,5,Galley,Crew Galley,Corridor AFT, ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Uplight 1x15w,4,Messes,Crew Galley,Dish Wash (Opposite), ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Uplight 1x15w,4,Messes,Officer Mess,Dirty Storage Area, ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Uplight 1x15w,4,Messes,Crew Mess,Entrance AFT, ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Uplight 1x15w,4,Provisions,Corridor,Orca Machine, ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Mantis 1 x 2,4,Garbage,Corridor,Food Waste Cold Room (Opp.), ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Mantis 1 x 2,4,Garbage,Garbage Room,Cage Staircase, ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Mantis 1 x 2,4,Garbage,Garbage Room,Can Crusher, ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Mantis 1 x 2,4,Garbage,Garbage Room,Shredder, ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Uplight 1x15w,2,Laundry,Main Laundry,Wall Clock, ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Uplight 1x15w,2,Laundry,Main Laundry,Aerotech Washer, ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Uplight 1x15w,4,Crew Office,Crew Mess,Television, ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Uplight 1x15w,4,Crew Office,Corridor,Bakery (Opp.), ,STD,QRC
Crystal Serenity,CRYS-SERY,CRYS,SERY,Mantis 1 x 2,4,Crew Office,Corridor,Elevator FWD (Opp.), ,STD,QRC
